"anno","mes","codigo_provincia","nombre_oficial","siglas_unificadas","votos","total_votos_prov","porcentaje"
1993,"06","40","Segovia","OTROS",1035,94285,1.1
1993,"06","40","Segovia","VERDES_ECOLOGISTAS",844,94285,0.9
1993,"06","41","Sevilla","PSOE",541680,961307,56.35
1993,"06","41","Sevilla","PP",251833,961307,26.2
1993,"06","41","Sevilla","IU_PCE_HISTORICO",114715,961307,11.93
1993,"06","41","Sevilla","PARTIDO_ANDALUCISTA",30366,961307,3.16
1993,"06","41","Sevilla","OTROS",10244,961307,1.07
1993,"06","41","Sevilla","UCD_CDS",5583,961307,0.58
1993,"06","41","Sevilla","VERDES_ECOLOGISTAS",5478,961307,0.57
1993,"06","41","Sevilla","GIL_POPULISMO",769,961307,0.08
1993,"06","41","Sevilla","EXTREMA_DERECHA_ANTIGUA",639,961307,0.07
1993,"06","42","Soria","PP",29492,57239,51.52
1993,"06","42","Soria","PSOE",21346,57239,37.29
1993,"06","42","Soria","IU_PCE_HISTORICO",3273,57239,5.72
1993,"06","42","Soria","UCD_CDS",2143,57239,3.74
1993,"06","42","Soria","OTROS",683,57239,1.19
1993,"06","42","Soria","VERDES_ECOLOGISTAS",302,57239,0.53
1993,"06","43","Tarragona","IU_PCE_HISTORICO",119298,316656,37.67
1993,"06","43","Tarragona","PSOE",105387,316656,33.28
1993,"06","43","Tarragona","PP",63318,316656,20
1993,"06","43","Tarragona","ERC",21002,316656,6.63
1993,"06","43","Tarragona","OTROS",5251,316656,1.66
1993,"06","43","Tarragona","UCD_CDS",2271,316656,0.72
1993,"06","43","Tarragona","EXTREMA_DERECHA_ANTIGUA",129,316656,0.04
1993,"06","44","Teruel","PSOE",35961,88901,40.45
1993,"06","44","Teruel","PP",34188,88901,38.46
1993,"06","44","Teruel","PAR_ARAGON",12040,88901,13.54
1993,"06","44","Teruel","IU_PCE_HISTORICO",3935,88901,4.43
1993,"06","44","Teruel","UCD_CDS",1636,88901,1.84
1993,"06","44","Teruel","OTROS",490,88901,0.55
1993,"06","44","Teruel","SUMAR_PODEMOS",465,88901,0.52
1993,"06","44","Teruel","VERDES_ECOLOGISTAS",186,88901,0.21
1993,"06","45","Toledo","PSOE",142247,317083,44.86
1993,"06","45","Toledo","PP",142215,317083,44.85
1993,"06","45","Toledo","IU_PCE_HISTORICO",23174,317083,7.31
1993,"06","45","Toledo","UCD_CDS",5579,317083,1.76
1993,"06","45","Toledo","OTROS",2246,317083,0.71
1993,"06","45","Toledo","VERDES_ECOLOGISTAS",1622,317083,0.51
1993,"06","46","Valencia/València","PP",517299,1355578,38.16
1993,"06","46","Valencia/València","PSOE",505839,1355578,37.32
1993,"06","46","Valencia/València","IU_PCE_HISTORICO",157551,1355578,11.62
1993,"06","46","Valencia/València","UNIO_VALENCIANA",102764,1355578,7.58
1993,"06","46","Valencia/València","SUMAR_PODEMOS",27311,1355578,2.01
1993,"06","46","Valencia/València","UCD_CDS",18723,1355578,1.38
1993,"06","46","Valencia/València","VERDES_ECOLOGISTAS",14267,1355578,1.05
1993,"06","46","Valencia/València","OTROS",11184,1355578,0.83
1993,"06","46","Valencia/València","EXTREMA_DERECHA_ANTIGUA",640,1355578,0.05
1993,"06","47","Valladolid","PP",145047,315497,45.97
1993,"06","47","Valladolid","PSOE",115139,315497,36.49
1993,"06","47","Valladolid","IU_PCE_HISTORICO",37461,315497,11.87
1993,"06","47","Valladolid","UCD_CDS",11379,315497,3.61
1993,"06","47","Valladolid","OTROS",3864,315497,1.22
1993,"06","47","Valladolid","VERDES_ECOLOGISTAS",2125,315497,0.67
1993,"06","47","Valladolid","EXTREMA_DERECHA_ANTIGUA",334,315497,0.11
1993,"06","47","Valladolid","UPL_LEON",148,315497,0.05
1993,"06","49","Zamora","PP",67256,133807,50.26
1993,"06","49","Zamora","PSOE",53155,133807,39.73
1993,"06","49","Zamora","IU_PCE_HISTORICO",5966,133807,4.46
1993,"06","49","Zamora","UCD_CDS",4667,133807,3.49
1993,"06","49","Zamora","OTROS",1461,133807,1.09
1993,"06","49","Zamora","VERDES_ECOLOGISTAS",1066,133807,0.8
1993,"06","49","Zamora","UPL_LEON",126,133807,0.09
1993,"06","49","Zamora","EXTREMA_DERECHA_ANTIGUA",110,133807,0.08
1993,"06","50","Zaragoza","PSOE",172976,531352,32.55
1993,"06","50","Zaragoza","PP",172373,531352,32.44
1993,"06","50","Zaragoza","PAR_ARAGON",108505,531352,20.42
1993,"06","50","Zaragoza","IU_PCE_HISTORICO",61586,531352,11.59
1993,"06","50","Zaragoza","UCD_CDS",5719,531352,1.08
1993,"06","50","Zaragoza","SUMAR_PODEMOS",4632,531352,0.87
1993,"06","50","Zaragoza","OTROS",2981,531352,0.56
1993,"06","50","Zaragoza","VERDES_ECOLOGISTAS",2580,531352,0.49
1993,"06","05","Ávila","PP",57112,112445,50.79
1993,"06","05","Ávila","PSOE",34317,112445,30.52
1993,"06","05","Ávila","UCD_CDS",13395,112445,11.91
1993,"06","05","Ávila","IU_PCE_HISTORICO",6155,112445,5.47
1993,"06","05","Ávila","OTROS",831,112445,0.74
1993,"06","05","Ávila","VERDES_ECOLOGISTAS",635,112445,0.56
1996,"03","02","Albacete","PP",105161,232477,45.24
1996,"03","02","Albacete","PSOE",102724,232477,44.19
1996,"03","02","Albacete","IU_PCE_HISTORICO",22581,232477,9.71
1996,"03","02","Albacete","OTROS",2011,232477,0.87
1996,"03","03","Alicante/Alacant","PP",381510,826496,46.16
1996,"03","03","Alicante/Alacant","PSOE",333019,826496,40.29
1996,"03","03","Alicante/Alacant","IU_PCE_HISTORICO",90350,826496,10.93
1996,"03","03","Alicante/Alacant","OTROS",16313,826496,1.97
1996,"03","03","Alicante/Alacant","UNIO_VALENCIANA",4271,826496,0.52
1996,"03","03","Alicante/Alacant","ERC",1033,826496,0.12
1996,"03","04","Almería","PSOE",133239,283193,47.05
1996,"03","04","Almería","PP",115525,283193,40.79
1996,"03","04","Almería","IU_PCE_HISTORICO",28446,283193,10.04
1996,"03","04","Almería","PARTIDO_ANDALUCISTA",4705,283193,1.66
1996,"03","04","Almería","OTROS",1278,283193,0.45
1996,"03","01","Araba/Álava","PP",45530,164396,27.7
1996,"03","01","Araba/Álava","PSOE",42392,164396,25.79
1996,"03","01","Araba/Álava","PNV",33680,164396,20.49
1996,"03","01","Araba/Álava","IU_PCE_HISTORICO",19509,164396,11.87
1996,"03","01","Araba/Álava","BILDU_HB",12529,164396,7.62
1996,"03","01","Araba/Álava","EA",9348,164396,5.69
1996,"03","01","Araba/Álava","OTROS",1408,164396,0.86
1996,"03","33","Asturias","PP",295070,708280,41.66
1996,"03","33","Asturias","PSOE",282482,708280,39.88
1996,"03","33","Asturias","IU_PCE_HISTORICO",112536,708280,15.89
1996,"03","33","Asturias","OTROS",14757,708280,2.08
1996,"03","33","Asturias","VERDES_ECOLOGISTAS",3435,708280,0.48
1996,"03","06","Badajoz","PSOE",207262,422100,49.1
1996,"03","06","Badajoz","PP",166550,422100,39.46
1996,"03","06","Badajoz","IU_PCE_HISTORICO",42873,422100,10.16
1996,"03","06","Badajoz","OTROS",5415,422100,1.28
1996,"03","07","Balears, Illes","PP",194388,426271,45.6
1996,"03","07","Balears, Illes","PSOE",154728,426271,36.3
1996,"03","07","Balears, Illes","OTROS",42170,426271,9.89
1996,"03","07","Balears, Illes","IU_PCE_HISTORICO",33187,426271,7.79
1996,"03","07","Balears, Illes","ERC",1798,426271,0.42
1996,"03","08","Barcelona","PSOE",1197037,2951005,40.56
1996,"03","08","Barcelona","IU_PCE_HISTORICO",1075592,2951005,36.45
1996,"03","08","Barcelona","PP",546309,2951005,18.51
1996,"03","08","Barcelona","ERC",113678,2951005,3.85
1996,"03","08","Barcelona","OTROS",18389,2951005,0.62
1996,"03","48","Bizkaia","PNV",203164,686663,29.59
1996,"03","48","Bizkaia","PSOE",165102,686663,24.04
1996,"03","48","Bizkaia","PP",128371,686663,18.69
1996,"03","48","Bizkaia","IU_PCE_HISTORICO",79608,686663,11.59
1996,"03","48","Bizkaia","BILDU_HB",69296,686663,10.09
1996,"03","48","Bizkaia","EA",36162,686663,5.27
1996,"03","48","Bizkaia","OTROS",4960,686663,0.72
1996,"03","09","Burgos","PP",126026,227883,55.3
1996,"03","09","Burgos","PSOE",71144,227883,31.22
1996,"03","09","Burgos","IU_PCE_HISTORICO",25783,227883,11.31
1996,"03","09","Burgos","OTROS",4930,227883,2.16
1996,"03","39","Cantabria","PP",174873,339898,51.45
1996,"03","39","Cantabria","PSOE",122400,339898,36.01
1996,"03","39","Cantabria","IU_PCE_HISTORICO",40027,339898,11.78
1996,"03","39","Cantabria","OTROS",2598,339898,0.76
1996,"03","12","Castellón/Castelló","PP",140370,299048,46.94
1996,"03","12","Castellón/Castelló","PSOE",120421,299048,40.27
1996,"03","12","Castellón/Castelló","IU_PCE_HISTORICO",23601,299048,7.89
1996,"03","12","Castellón/Castelló","OTROS",7897,299048,2.64
1996,"03","12","Castellón/Castelló","UNIO_VALENCIANA",5924,299048,1.98
1996,"03","12","Castellón/Castelló","ERC",835,299048,0.28
1996,"03","51","Ceuta","PP",17192,31774,54.11
1996,"03","51","Ceuta","PSOE",11439,31774,36
1996,"03","51","Ceuta","OTROS",2442,31774,7.69
1996,"03","51","Ceuta","IU_PCE_HISTORICO",701,31774,2.21
1996,"03","13","Ciudad Real","PSOE",141645,310906,45.56
1996,"03","13","Ciudad Real","PP",141367,310906,45.47
1996,"03","13","Ciudad Real","IU_PCE_HISTORICO",25618,310906,8.24
1996,"03","13","Ciudad Real","OTROS",2276,310906,0.73
1996,"03","15","Coruña, A","PP",317103,662662,47.85
1996,"03","15","Coruña, A","PSOE",223470,662662,33.72
1996,"03","15","Coruña, A","BNG",87350,662662,13.18
1996,"03","15","Coruña, A","OTROS",31886,662662,4.81
1996,"03","15","Coruña, A","VERDES_ECOLOGISTAS",2853,662662,0.43
1996,"03","16","Cuenca","PP",70115,138152,50.75
1996,"03","16","Cuenca","PSOE",58990,138152,42.7
1996,"03","16","Cuenca","IU_PCE_HISTORICO",7797,138152,5.64
1996,"03","16","Cuenca","OTROS",1250,138152,0.9
1996,"03","10","Cáceres","PSOE",130187,270861,48.06
1996,"03","10","Cáceres","PP",115132,270861,42.51
1996,"03","10","Cáceres","IU_PCE_HISTORICO",19955,270861,7.37
1996,"03","10","Cáceres","OTROS",5587,270861,2.06
1996,"03","11","Cádiz","PSOE",267826,607388,44.09
1996,"03","11","Cádiz","PP",217297,607388,35.78
1996,"03","11","Cádiz","IU_PCE_HISTORICO",80912,607388,13.32
1996,"03","11","Cádiz","PARTIDO_ANDALUCISTA",37294,607388,6.14
1996,"03","11","Cádiz","OTROS",4059,607388,0.67
1996,"03","14","Córdoba","PSOE",218551,487976,44.79
1996,"03","14","Córdoba","PP",162843,487976,33.37
1996,"03","14","Córdoba","IU_PCE_HISTORICO",91391,487976,18.73
1996,"03","14","Córdoba","PARTIDO_ANDALUCISTA",13172,487976,2.7
1996,"03","14","Córdoba","OTROS",2019,487976,0.41
1996,"03","20","Gipuzkoa","PSOE",88747,384770,23.06
1996,"03","20","Gipuzkoa","PNV",77570,384770,20.16
1996,"03","20","Gipuzkoa","BILDU_HB",72647,384770,18.88
1996,"03","20","Gipuzkoa","EA",57877,384770,15.04
1996,"03","20","Gipuzkoa","PP",56250,384770,14.62
1996,"03","20","Gipuzkoa","IU_PCE_HISTORICO",28522,384770,7.41
1996,"03","20","Gipuzkoa","VERDES_ECOLOGISTAS",2137,384770,0.56
1996,"03","20","Gipuzkoa","OTROS",1020,384770,0.27
1996,"03","17","Girona","IU_PCE_HISTORICO",147050,326013,45.11
1996,"03","17","Girona","PSOE",119291,326013,36.59
1996,"03","17","Girona","PP",39365,326013,12.07
1996,"03","17","Girona","ERC",18463,326013,5.66
1996,"03","17","Girona","OTROS",1844,326013,0.57
1996,"03","18","Granada","PSOE",234211,502754,46.59
1996,"03","18","Granada","PP",195447,502754,38.88
1996,"03","18","Granada","IU_PCE_HISTORICO",60931,502754,12.12
1996,"03","18","Granada","PARTIDO_ANDALUCISTA",9814,502754,1.95
1996,"03","18","Granada","OTROS",2351,502754,0.47
1996,"03","19","Guadalajara","PP",53567,101738,52.65
1996,"03","19","Guadalajara","PSOE",35954,101738,35.34
1996,"03","19","Guadalajara","IU_PCE_HISTORICO",11032,101738,10.84
1996,"03","19","Guadalajara","OTROS",1185,101738,1.16
1996,"03","21","Huelva","PSOE",137747,262667,52.44
1996,"03","21","Huelva","PP",89768,262667,34.18
1996,"03","21","Huelva","IU_PCE_HISTORICO",27004,262667,10.28
1996,"03","21","Huelva","PARTIDO_ANDALUCISTA",7121,262667,2.71
1996,"03","21","Huelva","OTROS",1027,262667,0.39
1996,"03","22","Huesca","PP",61666,132655,46.49
1996,"03","22","Huesca","PSOE",55032,132655,41.49
1996,"03","22","Huesca","IU_PCE_HISTORICO",10141,132655,7.64
1996,"03","22","Huesca","SUMAR_PODEMOS",4559,132655,3.44
1996,"03","22","Huesca","OTROS",1257,132655,0.95
1996,"03","23","Jaén","PSOE",204771,418752,48.9
1996,"03","23","Jaén","PP",155758,418752,37.2
1996,"03","23","Jaén","IU_PCE_HISTORICO",49446,418752,11.81
1996,"03","23","Jaén","PARTIDO_ANDALUCISTA",7188,418752,1.72
1996,"03","23","Jaén","OTROS",1589,418752,0.38
1996,"03","24","León","PP",161515,326143,49.52
1996,"03","24","León","PSOE",124044,326143,38.03
1996,"03","24","León","IU_PCE_HISTORICO",25422,326143,7.79
1996,"03","24","León","UPL_LEON",11964,326143,3.67
1996,"03","24","León","OTROS",2164,326143,0.66
1996,"03","24","León","VERDES_ECOLOGISTAS",1034,326143,0.32
1996,"03","25","Lleida","IU_PCE_HISTORICO",95679,222549,42.99
1996,"03","25","Lleida","PSOE",73609,222549,33.08
1996,"03","25","Lleida","PP",40220,222549,18.07
1996,"03","25","Lleida","ERC",12489,222549,5.61
1996,"03","25","Lleida","OTROS",552,222549,0.25
1996,"03","27","Lugo","PP",127505,234370,54.4
1996,"03","27","Lugo","PSOE",75057,234370,32.03
1996,"03","27","Lugo","BNG",24017,234370,10.25
1996,"03","27","Lugo","OTROS",7791,234370,3.32
1996,"03","28","Madrid","PP",1633613,3270648,49.95
1996,"03","28","Madrid","PSOE",1037588,3270648,31.72
1996,"03","28","Madrid","IU_PCE_HISTORICO",547502,3270648,16.74
1996,"03","28","Madrid","OTROS",38202,3270648,1.17
1996,"03","28","Madrid","VERDES_ECOLOGISTAS",13743,3270648,0.42
1996,"03","52","Melilla","PP",13691,26484,51.7
1996,"03","52","Melilla","PSOE",11599,26484,43.8
1996,"03","52","Melilla","IU_PCE_HISTORICO",935,26484,3.53
1996,"03","52","Melilla","OTROS",259,26484,0.98
1996,"03","30","Murcia","PP",349732,693478,50.43
1996,"03","30","Murcia","PSOE",264449,693478,38.13
1996,"03","30","Murcia","IU_PCE_HISTORICO",73721,693478,10.63
1996,"03","30","Murcia","OTROS",5576,693478,0.8
1996,"03","29","Málaga","PSOE",284550,673915,42.22
1996,"03","29","Málaga","PP",263205,673915,39.06
1996,"03","29","Málaga","IU_PCE_HISTORICO",103539,673915,15.36
1996,"03","29","Málaga","PARTIDO_ANDALUCISTA",18444,673915,2.74
1996,"03","29","Málaga","OTROS",4177,673915,0.62
1996,"03","31","Navarra","PP",119369,316627,37.7
1996,"03","31","Navarra","PSOE",97301,316627,30.73
1996,"03","31","Navarra","IU_PCE_HISTORICO",40263,316627,12.72
1996,"03","31","Navarra","BILDU_HB",26399,316627,8.34
1996,"03","31","Navarra","OTROS",18016,316627,5.69
1996,"03","31","Navarra","EA",12169,316627,3.84
1996,"03","31","Navarra","PNV",3110,316627,0.98
1996,"03","32","Ourense","PP",108108,219088,49.34
1996,"03","32","Ourense","PSOE",78777,219088,35.96
1996,"03","32","Ourense","BNG",27547,219088,12.57
1996,"03","32","Ourense","OTROS",4656,219088,2.13
1996,"03","34","Palencia","PP",62881,120745,52.08
1996,"03","34","Palencia","PSOE",46310,120745,38.35
1996,"03","34","Palencia","IU_PCE_HISTORICO",9880,120745,8.18
1996,"03","34","Palencia","OTROS",1674,120745,1.39
1996,"03","35","Palmas, Las","PP",194581,455517,42.72
1996,"03","35","Palmas, Las","PSOE",118211,455517,25.95
1996,"03","35","Palmas, Las","CC_NC",110262,455517,24.21
1996,"03","35","Palmas, Las","IU_PCE_HISTORICO",26277,455517,5.77
1996,"03","35","Palmas, Las","OTROS",6186,455517,1.36
1996,"03","36","Pontevedra","PP",254332,530968,47.9
1996,"03","36","Pontevedra","PSOE",170785,530968,32.16
1996,"03","36","Pontevedra","BNG",80001,530968,15.07
1996,"03","36","Pontevedra","OTROS",25850,530968,4.87
1996,"03","26","Rioja, La","PP",87567,174434,50.2
1996,"03","26","Rioja, La","PSOE",64757,174434,37.12
1996,"03","26","Rioja, La","IU_PCE_HISTORICO",15485,174434,8.88
1996,"03","26","Rioja, La","OTROS",6625,174434,3.8
1996,"03","37","Salamanca","PP",129973,235468,55.2
1996,"03","37","Salamanca","PSOE",82878,235468,35.2
1996,"03","37","Salamanca","IU_PCE_HISTORICO",19359,235468,8.22
1996,"03","37","Salamanca","OTROS",3258,235468,1.38
1996,"03","38","Santa Cruz de Tenerife","PSOE",142328,413886,34.39
1996,"03","38","Santa Cruz de Tenerife","PP",135311,413886,32.69
1996,"03","38","Santa Cruz de Tenerife","CC_NC",109649,413886,26.49
1996,"03","38","Santa Cruz de Tenerife","IU_PCE_HISTORICO",21833,413886,5.28
1996,"03","38","Santa Cruz de Tenerife","OTROS",4765,413886,1.15
1996,"03","40","Segovia","PP",54064,97097,55.68
1996,"03","40","Segovia","PSOE",31726,97097,32.67
1996,"03","40","Segovia","IU_PCE_HISTORICO",8780,97097,9.04
1996,"03","40","Segovia","OTROS",2527,97097,2.6
1996,"03","41","Sevilla","PSOE",519029,1027600,50.51
1996,"03","41","Sevilla","PP",326839,1027600,31.81
1996,"03","41","Sevilla","IU_PCE_HISTORICO",139450,1027600,13.57
1996,"03","41","Sevilla","PARTIDO_ANDALUCISTA",36737,1027600,3.58
1996,"03","41","Sevilla","OTROS",5545,1027600,0.54
1996,"03","42","Soria","PP",32332,57444,56.28
1996,"03","42","Soria","PSOE",20035,57444,34.88
1996,"03","42","Soria","IU_PCE_HISTORICO",4639,57444,8.08
1996,"03","42","Soria","OTROS",438,57444,0.76
1996,"03","43","Tarragona","PSOE",132146,345544,38.24
1996,"03","43","Tarragona","IU_PCE_HISTORICO",124631,345544,36.07
1996,"03","43","Tarragona","PP",69851,345544,20.21
1996,"03","43","Tarragona","ERC",17120,345544,4.95
1996,"03","43","Tarragona","OTROS",1796,345544,0.52
1996,"03","44","Teruel","PP",45015,89949,50.05
1996,"03","44","Teruel","PSOE",37389,89949,41.57
1996,"03","44","Teruel","IU_PCE_HISTORICO",5464,89949,6.07
1996,"03","44","Teruel","SUMAR_PODEMOS",1680,89949,1.87
1996,"03","44","Teruel","OTROS",401,89949,0.45
1996,"03","45","Toledo","PP",163989,336565,48.72
1996,"03","45","Toledo","PSOE",141455,336565,42.03
1996,"03","45","Toledo","IU_PCE_HISTORICO",27770,336565,8.25
1996,"03","45","Toledo","OTROS",3351,336565,1
1996,"03","46","Valencia/València","PP",606577,1429301,42.44
1996,"03","46","Valencia/València","PSOE",531279,1429301,37.17
1996,"03","46","Valencia/València","IU_PCE_HISTORICO",175776,1429301,12.3
1996,"03","46","Valencia/València","UNIO_VALENCIANA",81104,1429301,5.67
1996,"03","46","Valencia/València","OTROS",33153,1429301,2.32
1996,"03","46","Valencia/València","ERC",1412,1429301,0.1
1996,"03","47","Valladolid","PP",164327,331286,49.6
1996,"03","47","Valladolid","PSOE",120294,331286,36.31
1996,"03","47","Valladolid","IU_PCE_HISTORICO",42872,331286,12.94
1996,"03","47","Valladolid","OTROS",3793,331286,1.14
1996,"03","49","Zamora","PP",74640,135712,55
1996,"03","49","Zamora","PSOE",50386,135712,37.13
1996,"03","49","Zamora","IU_PCE_HISTORICO",7763,135712,5.72
1996,"03","49","Zamora","OTROS",2923,135712,2.15
1996,"03","50","Zaragoza","PP",263130,537938,48.91
1996,"03","50","Zaragoza","PSOE",173244,537938,32.21
1996,"03","50","Zaragoza","IU_PCE_HISTORICO",54832,537938,10.19
1996,"03","50","Zaragoza","SUMAR_PODEMOS",43400,537938,8.07
1996,"03","50","Zaragoza","OTROS",3332,537938,0.62
1996,"03","05","Ávila","PP",68176,114498,59.54
1996,"03","05","Ávila","PSOE",34922,114498,30.5
1996,"03","05","Ávila","IU_PCE_HISTORICO",8907,114498,7.78
1996,"03","05","Ávila","OTROS",2493,114498,2.18
2000,"03","02","Albacete","PP",113096,216844,52.16
2000,"03","02","Albacete","PSOE",90486,216844,41.73
2000,"03","02","Albacete","IU_PCE_HISTORICO",10977,216844,5.06
2000,"03","02","Albacete","OTROS",1308,216844,0.6
2000,"03","02","Albacete","GIL_POPULISMO",534,216844,0.25
2000,"03","02","Albacete","UCD_CDS",239,216844,0.11
2000,"03","02","Albacete","EXTREMA_DERECHA_ANTIGUA",204,216844,0.09
2000,"03","03","Alicante/Alacant","PP",435533,792466,54.96
2000,"03","03","Alicante/Alacant","PSOE",278532,792466,35.15
2000,"03","03","Alicante/Alacant","IU_PCE_HISTORICO",44106,792466,5.57
2000,"03","03","Alicante/Alacant","SUMAR_PODEMOS",12335,792466,1.56
2000,"03","03","Alicante/Alacant","VERDES_ECOLOGISTAS",8551,792466,1.08
2000,"03","03","Alicante/Alacant","OTROS",6775,792466,0.85
2000,"03","03","Alicante/Alacant","GIL_POPULISMO",2720,792466,0.34
2000,"03","03","Alicante/Alacant","UNIO_VALENCIANA",2372,792466,0.3
2000,"03","03","Alicante/Alacant","UCD_CDS",908,792466,0.11
2000,"03","03","Alicante/Alacant","EXTREMA_DERECHA_ANTIGUA",634,792466,0.08
2000,"03","04","Almería","PP",134526,271084,49.63
2000,"03","04","Almería","PSOE",115559,271084,42.63
2000,"03","04","Almería","IU_PCE_HISTORICO",11608,271084,4.28
2000,"03","04","Almería","PARTIDO_ANDALUCISTA",6520,271084,2.41
2000,"03","04","Almería","OTROS",2523,271084,0.93
2000,"03","04","Almería","UCD_CDS",195,271084,0.07
2000,"03","04","Almería","EXTREMA_DERECHA_ANTIGUA",153,271084,0.06
2000,"03","01","Araba/Álava","PP",66025,163815,40.3
2000,"03","01","Araba/Álava","PSOE",41051,163815,25.06
2000,"03","01","Araba/Álava","PNV",35077,163815,21.41
2000,"03","01","Araba/Álava","IU_PCE_HISTORICO",9489,163815,5.79
2000,"03","01","Araba/Álava","EA",7970,163815,4.87
2000,"03","01","Araba/Álava","OTROS",3914,163815,2.39
2000,"03","01","Araba/Álava","UCD_CDS",201,163815,0.12
2000,"03","01","Araba/Álava","EXTREMA_DERECHA_ANTIGUA",88,163815,0.05
2000,"03","01","Araba/Álava","BILDU_HB",0,163815,0
2000,"03","33","Asturias","PP",298942,632097,47.29
2000,"03","33","Asturias","PSOE",236538,632097,37.42
2000,"03","33","Asturias","IU_PCE_HISTORICO",66442,632097,10.51
2000,"03","33","Asturias","OTROS",24664,632097,3.9
2000,"03","33","Asturias","VERDES_ECOLOGISTAS",4626,632097,0.73
2000,"03","33","Asturias","UCD_CDS",616,632097,0.1
2000,"03","33","Asturias","EXTREMA_DERECHA_ANTIGUA",269,632097,0.04
2000,"03","06","Badajoz","PP",186828,392004,47.66
2000,"03","06","Badajoz","PSOE",177408,392004,45.26
2000,"03","06","Badajoz","IU_PCE_HISTORICO",23007,392004,5.87
2000,"03","06","Badajoz","OTROS",2384,392004,0.61
2000,"03","06","Badajoz","VERDES_ECOLOGISTAS",1836,392004,0.47
2000,"03","06","Badajoz","UCD_CDS",305,392004,0.08
2000,"03","06","Badajoz","EXTREMA_DERECHA_ANTIGUA",236,392004,0.06
2000,"03","07","Balears, Illes","PP",213391,390349,54.67
2000,"03","07","Balears, Illes","PSOE",116120,390349,29.75
2000,"03","07","Balears, Illes","OTROS",43281,390349,11.09
2000,"03","07","Balears, Illes","IU_PCE_HISTORICO",15882,390349,4.07
